,time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
313,344,-3e-05,0,-2e-05,-3e-05,-1e-05,-1e-05,-1e-05,-1e-05,1
314,345,-3e-05,0,-2e-05,-3e-05,-1e-05,-1e-05,-1e-05,-1e-05,1
315,346,-3e-05,0,-2e-05,-3e-05,-1e-05,-1e-05,-1e-05,-1e-05,1
316,347,-3e-05,0,-2e-05,-3e-05,-1e-05,-1e-05,-1e-05,-1e-05,1
317,348,-3e-05,0,-2e-05,-3e-05,-1e-05,-1e-05,-1e-05,-1e-05,1
318,349,-3e-05,0,-2e-05,-3e-05,-1e-05,-1e-05,-1e-05,-1e-05,1
319,350,0,0,-2e-05,1e-05,-1e-05,-1e-05,0,-1e-05,1
320,351,0,-1e-05,0,-2e-05,-1e-05,-1e-05,-2e-05,-2e-05,1
321,352,-1e-05,-1e-05,-1e-05,1e-05,4e-05,2e-05,-1e-05,-1e-05,1
322,353,-1e-05,-1e-05,-1e-05,1e-05,4e-05,2e-05,-1e-05,-1e-05,1
323,354,-1e-05,-1e-05,-1e-05,1e-05,4e-05,2e-05,-1e-05,-1e-05,1
324,356,-1e-05,-1e-05,-1e-05,1e-05,4e-05,2e-05,-1e-05,-1e-05,1
325,357,-1e-05,-1e-05,-1e-05,1e-05,4e-05,2e-05,-1e-05,-1e-05,1
326,358,-1e-05,-1e-05,-1e-05,1e-05,4e-05,2e-05,-1e-05,-1e-05,1
327,359,-1e-05,-1e-05,-1e-05,1e-05,4e-05,2e-05,-1e-05,-1e-05,1
328,360,-1e-05,-1e-05,-1e-05,1e-05,4e-05,2e-05,-1e-05,-1e-05,1
329,361,-1e-05,-1e-05,-1e-05,1e-05,4e-05,2e-05,-1e-05,-1e-05,1
330,363,-1e-05,-1e-05,-1e-05,1e-05,4e-05,2e-05,-1e-05,-1e-05,1
331,364,-1e-05,-1e-05,-1e-05,1e-05,4e-05,2e-05,-1e-05,-1e-05,1
332,365,-1e-05,-1e-05,-1e-05,1e-05,4e-05,2e-05,-1e-05,-1e-05,1
333,366,-1e-05,-1e-05,-1e-05,1e-05,4e-05,2e-05,-1e-05,-1e-05,1
334,367,-1e-05,-1e-05,-1e-05,1e-05,4e-05,2e-05,-1e-05,-1e-05,1
335,368,-1e-05,-1e-05,-1e-05,1e-05,4e-05,2e-05,-1e-05,-1e-05,1
336,369,-1e-05,-1e-05,-1e-05,1e-05,4e-05,2e-05,-1e-05,-1e-05,1
337,370,-1e-05,-1e-05,-1e-05,1e-05,4e-05,2e-05,-1e-05,-1e-05,1
338,371,-1e-05,-1e-05,-1e-05,1e-05,4e-05,2e-05,-1e-05,-1e-05,1
339,372,-2e-05,-1e-05,3e-05,0,1e-05,-2e-05,0,-2e-05,1
340,373,-2e-05,-1e-05,3e-05,0,1e-05,-2e-05,0,-2e-05,1
341,374,0,1e-05,3e-05,2e-05,-1e-05,-1e-05,-2e-05,-2e-05,1
342,375,0,1e-05,3e-05,2e-05,-1e-05,-1e-05,-2e-05,-2e-05,1
343,376,0,1e-05,3e-05,2e-05,-1e-05,-1e-05,-2e-05,-2e-05,1
344,377,0,1e-05,3e-05,2e-05,-1e-05,-1e-05,-2e-05,-2e-05,1
345,378,0,1e-05,3e-05,2e-05,-1e-05,-1e-05,-2e-05,-2e-05,1
346,379,0,1e-05,3e-05,2e-05,-1e-05,-1e-05,-2e-05,-2e-05,1
347,380,0,1e-05,3e-05,2e-05,-1e-05,-1e-05,-2e-05,-2e-05,1
348,381,0,1e-05,3e-05,2e-05,-1e-05,-1e-05,-2e-05,-2e-05,1
349,382,0,1e-05,3e-05,2e-05,-1e-05,-1e-05,-2e-05,-2e-05,1
350,383,0,1e-05,3e-05,2e-05,-1e-05,-1e-05,-2e-05,-2e-05,1
351,384,0,1e-05,3e-05,2e-05,-1e-05,-1e-05,-2e-05,-2e-05,1
352,385,0,1e-05,3e-05,2e-05,-1e-05,-1e-05,-2e-05,-2e-05,1
353,386,0,1e-05,3e-05,2e-05,-1e-05,-1e-05,-2e-05,-2e-05,1
354,388,0,1e-05,3e-05,2e-05,-1e-05,-1e-05,-2e-05,-2e-05,1
355,389,0,1e-05,3e-05,2e-05,-1e-05,-1e-05,-2e-05,-2e-05,1
356,390,0,1e-05,3e-05,2e-05,-1e-05,-1e-05,-2e-05,-2e-05,1
357,391,0,1e-05,3e-05,2e-05,-1e-05,-1e-05,-2e-05,-2e-05,1
358,392,0,1e-05,3e-05,2e-05,-1e-05,-1e-05,-2e-05,-2e-05,1
359,393,0,1e-05,3e-05,2e-05,-1e-05,-1e-05,-2e-05,-2e-05,1
360,394,0,1e-05,3e-05,2e-05,-1e-05,-1e-05,-2e-05,-2e-05,1
361,395,0,4e-05,2e-05,2e-05,-1e-05,-2e-05,-2e-05,-3e-05,1
362,396,-1e-05,-2e-05,-5e-05,-1e-05,0.0001,9e-05,0,-1e-05,1
363,397,-1e-05,-2e-05,-5e-05,-1e-05,0.0001,9e-05,0,-1e-05,1
364,398,-1e-05,-2e-05,-5e-05,-1e-05,0.0001,9e-05,0,-1e-05,1
365,399,-1e-05,-2e-05,-5e-05,-1e-05,0.0001,9e-05,0,-1e-05,1
366,400,-1e-05,-2e-05,-5e-05,-1e-05,0.0001,9e-05,0,-1e-05,1
367,401,-1e-05,-2e-05,-5e-05,-1e-05,0.0001,9e-05,0,-1e-05,1
368,402,-1e-05,-2e-05,-5e-05,-1e-05,0.0001,9e-05,0,-1e-05,1
369,403,-1e-05,-2e-05,-5e-05,-1e-05,0.0001,9e-05,0,-1e-05,1
370,404,-1e-05,-2e-05,-5e-05,-1e-05,0.0001,9e-05,0,-1e-05,1
371,405,-1e-05,-2e-05,-5e-05,-1e-05,0.0001,9e-05,0,-1e-05,1
372,406,-1e-05,-2e-05,-5e-05,-1e-05,0.0001,9e-05,0,-1e-05,1
373,407,-1e-05,-2e-05,-5e-05,-1e-05,0.0001,9e-05,0,-1e-05,1
374,408,-1e-05,-2e-05,-5e-05,-1e-05,0.0001,9e-05,0,-1e-05,1
375,409,1e-05,0,-3e-05,-3e-05,-4e-05,-4e-05,1e-05,-1e-05,1
376,410,1e-05,0,-3e-05,-3e-05,-4e-05,-4e-05,1e-05,-1e-05,1
377,411,1e-05,0,-3e-05,-3e-05,-4e-05,-4e-05,1e-05,-1e-05,1
378,412,1e-05,0,-3e-05,-3e-05,-4e-05,-4e-05,1e-05,-1e-05,1
379,413,1e-05,0,-3e-05,-3e-05,-4e-05,-4e-05,1e-05,-1e-05,1
380,415,1e-05,0,-3e-05,-3e-05,-4e-05,-4e-05,1e-05,-1e-05,1
381,416,-3e-05,0,0,-2e-05,-4e-05,-5e-05,-2e-05,-2e-05,1
382,417,-3e-05,0,0,-2e-05,-4e-05,-5e-05,-2e-05,-2e-05,1
383,418,-3e-05,0,0,-2e-05,-4e-05,-5e-05,-2e-05,-2e-05,1
384,419,-3e-05,0,0,-2e-05,-4e-05,-5e-05,-2e-05,-2e-05,1
385,420,-3e-05,0,0,-2e-05,-4e-05,-5e-05,-2e-05,-2e-05,1
386,421,-3e-05,0,0,-2e-05,-4e-05,-5e-05,-2e-05,-2e-05,1
387,422,-3e-05,0,0,-2e-05,-4e-05,-5e-05,-2e-05,-2e-05,1
388,423,-3e-05,0,0,-2e-05,-4e-05,-5e-05,-2e-05,-2e-05,1
389,425,-3e-05,0,0,-2e-05,-4e-05,-5e-05,-2e-05,-2e-05,1
390,426,-3e-05,0,0,-2e-05,-4e-05,-5e-05,-2e-05,-2e-05,1
391,427,-3e-05,0,0,-2e-05,-4e-05,-5e-05,-2e-05,-2e-05,1
392,428,-3e-05,0,0,-2e-05,-4e-05,-5e-05,-2e-05,-2e-05,1
393,429,-3e-05,0,0,-2e-05,-4e-05,-5e-05,-2e-05,-2e-05,1
394,430,-3e-05,0,0,-2e-05,-4e-05,-5e-05,-2e-05,-2e-05,1
395,431,-3e-05,0,0,-2e-05,-4e-05,-5e-05,-2e-05,-2e-05,1
396,432,-1e-05,-4e-05,-1e-05,-2e-05,1e-05,1e-05,0,1e-05,1
397,433,-1e-05,-4e-05,-1e-05,-2e-05,1e-05,1e-05,0,1e-05,1
398,434,1e-05,2e-05,3e-05,3e-05,2e-05,1e-05,-2e-05,0,1
399,435,1e-05,2e-05,3e-05,3e-05,2e-05,1e-05,-2e-05,0,1
400,436,1e-05,2e-05,3e-05,3e-05,2e-05,1e-05,-2e-05,0,1
401,438,1e-05,2e-05,3e-05,3e-05,2e-05,1e-05,-2e-05,0,1
402,439,1e-05,2e-05,3e-05,3e-05,2e-05,1e-05,-2e-05,0,1
403,440,1e-05,2e-05,3e-05,3e-05,2e-05,1e-05,-2e-05,0,1
404,441,1e-05,2e-05,3e-05,3e-05,2e-05,1e-05,-2e-05,0,1
405,442,1e-05,2e-05,3e-05,3e-05,2e-05,1e-05,-2e-05,0,1
406,443,1e-05,2e-05,3e-05,3e-05,2e-05,1e-05,-2e-05,0,1
407,444,1e-05,2e-05,3e-05,3e-05,2e-05,1e-05,-2e-05,0,1
408,445,1e-05,2e-05,3e-05,3e-05,2e-05,1e-05,-2e-05,0,1
409,446,1e-05,2e-05,3e-05,3e-05,2e-05,1e-05,-2e-05,0,1
410,447,1e-05,2e-05,3e-05,3e-05,2e-05,1e-05,-2e-05,0,1
411,448,1e-05,2e-05,3e-05,3e-05,2e-05,1e-05,-2e-05,0,1
412,449,1e-05,2e-05,3e-05,3e-05,2e-05,1e-05,-2e-05,0,1
413,450,1e-05,2e-05,3e-05,3e-05,2e-05,1e-05,-2e-05,0,1
414,451,1e-05,2e-05,3e-05,3e-05,2e-05,1e-05,-2e-05,0,1
415,452,1e-05,2e-05,3e-05,3e-05,2e-05,1e-05,-2e-05,0,1
416,453,1e-05,2e-05,3e-05,3e-05,2e-05,1e-05,-2e-05,0,1
417,454,1e-05,2e-05,3e-05,3e-05,2e-05,1e-05,-2e-05,0,1
418,455,-2e-05,-4e-05,-6e-05,-3e-05,-5e-05,-2e-05,-1e-05,-4e-05,1
419,456,2e-05,1e-05,1e-05,3e-05,1e-05,0,-1e-05,0,1
420,457,-1e-05,-2e-05,0,0,-1e-05,-1e-05,-1e-05,0,1
421,458,-1e-05,-2e-05,0,0,-1e-05,-1e-05,-1e-05,0,1
422,459,-1e-05,-2e-05,0,0,-1e-05,-1e-05,-1e-05,0,1
423,460,-1e-05,-2e-05,0,0,-1e-05,-1e-05,-1e-05,0,1
424,461,-1e-05,-2e-05,0,0,-1e-05,-1e-05,-1e-05,0,1
425,462,-1e-05,-2e-05,0,0,-1e-05,-1e-05,-1e-05,0,1
426,463,-1e-05,-2e-05,0,0,-1e-05,-1e-05,-1e-05,0,1
427,464,-1e-05,-2e-05,0,0,-1e-05,-1e-05,-1e-05,0,1
428,465,-1e-05,-2e-05,0,0,-1e-05,-1e-05,-1e-05,0,1
429,466,-1e-05,-2e-05,0,0,-1e-05,-1e-05,-1e-05,0,1
430,467,-1e-05,-2e-05,0,0,-1e-05,-1e-05,-1e-05,0,1
431,468,-1e-05,-2e-05,0,0,-1e-05,-1e-05,-1e-05,0,1
432,469,-3e-05,0,-3e-05,-3e-05,-1e-05,-2e-05,-3e-05,-1e-05,1
433,470,-3e-05,0,-3e-05,-3e-05,-1e-05,-2e-05,-3e-05,-1e-05,1
434,471,-3e-05,0,-3e-05,-3e-05,-1e-05,-2e-05,-3e-05,-1e-05,1
435,472,-3e-05,0,-3e-05,-3e-05,-1e-05,-2e-05,-3e-05,-1e-05,1
436,473,-3e-05,0,-3e-05,-3e-05,-1e-05,-2e-05,-3e-05,-1e-05,1
437,475,-3e-05,0,-3e-05,-3e-05,-1e-05,-2e-05,-3e-05,-1e-05,1
438,476,-2e-05,-3e-05,-2e-05,-3e-05,-8e-05,-7e-05,-2e-05,0,1
439,477,-2e-05,-3e-05,-2e-05,-3e-05,-8e-05,-7e-05,-2e-05,0,1
440,478,-2e-05,-3e-05,-2e-05,-3e-05,-8e-05,-7e-05,-2e-05,0,1
441,479,-2e-05,-3e-05,-2e-05,-3e-05,-8e-05,-7e-05,-2e-05,0,1
442,480,-2e-05,-3e-05,-2e-05,-3e-05,-8e-05,-7e-05,-2e-05,0,1
443,481,-2e-05,-3e-05,-2e-05,-3e-05,-8e-05,-7e-05,-2e-05,0,1
444,482,-2e-05,-3e-05,-2e-05,-3e-05,-8e-05,-7e-05,-2e-05,0,1
445,483,-2e-05,-3e-05,-2e-05,-3e-05,-8e-05,-7e-05,-2e-05,0,1
446,484,-2e-05,-3e-05,-2e-05,-3e-05,-8e-05,-7e-05,-2e-05,0,1
447,485,-2e-05,-3e-05,-2e-05,-3e-05,-8e-05,-7e-05,-2e-05,0,1
448,486,-2e-05,-3e-05,-2e-05,-3e-05,-8e-05,-7e-05,-2e-05,0,1
449,489,-2e-05,-3e-05,-2e-05,-3e-05,-8e-05,-7e-05,-2e-05,0,1
450,490,-2e-05,-3e-05,-2e-05,-3e-05,-8e-05,-7e-05,-2e-05,0,1
451,491,-2e-05,-3e-05,-2e-05,-3e-05,-8e-05,-7e-05,-2e-05,0,1
452,492,-1e-05,-1e-05,-1e-05,0,-3e-05,-2e-05,0,-1e-05,1
453,493,-1e-05,-1e-05,-1e-05,0,-3e-05,-2e-05,0,-1e-05,1
454,494,1e-05,0,0,1e-05,-5e-05,-1e-05,-1e-05,-3e-05,1
455,495,1e-05,0,0,1e-05,-5e-05,-1e-05,-1e-05,-3e-05,1
456,496,1e-05,0,0,1e-05,-5e-05,-1e-05,-1e-05,-3e-05,1
457,497,1e-05,0,0,1e-05,-5e-05,-1e-05,-1e-05,-3e-05,1
458,498,1e-05,0,0,1e-05,-5e-05,-1e-05,-1e-05,-3e-05,1
459,499,1e-05,0,0,1e-05,-5e-05,-1e-05,-1e-05,-3e-05,1
460,500,1e-05,0,0,1e-05,-5e-05,-1e-05,-1e-05,-3e-05,1
461,501,1e-05,0,0,1e-05,-5e-05,-1e-05,-1e-05,-3e-05,1
462,502,1e-05,0,0,1e-05,-5e-05,-1e-05,-1e-05,-3e-05,1
463,503,1e-05,0,0,1e-05,-5e-05,-1e-05,-1e-05,-3e-05,1
464,504,1e-05,0,0,1e-05,-5e-05,-1e-05,-1e-05,-3e-05,1
465,505,1e-05,0,0,1e-05,-5e-05,-1e-05,-1e-05,-3e-05,1
466,506,1e-05,0,0,1e-05,-5e-05,-1e-05,-1e-05,-3e-05,1
467,507,1e-05,0,0,1e-05,-5e-05,-1e-05,-1e-05,-3e-05,1
468,508,1e-05,0,0,1e-05,-5e-05,-1e-05,-1e-05,-3e-05,1
469,509,1e-05,0,0,1e-05,-5e-05,-1e-05,-1e-05,-3e-05,1
470,510,1e-05,0,0,1e-05,-5e-05,-1e-05,-1e-05,-3e-05,1
471,511,1e-05,0,0,1e-05,-5e-05,-1e-05,-1e-05,-3e-05,1
472,512,1e-05,0,0,1e-05,-5e-05,-1e-05,-1e-05,-3e-05,1
473,514,1e-05,0,0,1e-05,-5e-05,-1e-05,-1e-05,-3e-05,1
474,515,-1e-05,-3e-05,-1e-05,-2e-05,0,-3e-05,-1e-05,-1e-05,1
475,516,-1e-05,-2e-05,-5e-05,-5e-05,-1e-05,0,1e-05,-1e-05,1
476,517,-2e-05,-1e-05,-1e-05,-1e-05,0,-2e-05,-1e-05,0,1
477,518,-2e-05,-1e-05,-1e-05,-1e-05,0,-2e-05,-1e-05,0,1
478,519,-2e-05,-1e-05,-1e-05,-1e-05,0,-2e-05,-1e-05,0,1
479,520,-2e-05,-1e-05,-1e-05,-1e-05,0,-2e-05,-1e-05,0,1
480,521,-2e-05,-1e-05,-1e-05,-1e-05,0,-2e-05,-1e-05,0,1
481,522,-2e-05,-1e-05,-1e-05,-1e-05,0,-2e-05,-1e-05,0,1
482,523,-2e-05,-1e-05,-1e-05,-1e-05,0,-2e-05,-1e-05,0,1
483,525,-2e-05,-1e-05,-1e-05,-1e-05,0,-2e-05,-1e-05,0,1
484,526,-2e-05,-1e-05,-1e-05,-1e-05,0,-2e-05,-1e-05,0,1
485,527,-2e-05,-1e-05,-1e-05,-1e-05,0,-2e-05,-1e-05,0,1
486,528,-2e-05,-1e-05,-1e-05,-1e-05,0,-2e-05,-1e-05,0,1
487,529,-2e-05,-1e-05,-1e-05,-1e-05,0,-2e-05,-1e-05,0,1
488,530,0,1e-05,2e-05,3e-05,1e-05,2e-05,-1e-05,0,1
489,531,0,1e-05,2e-05,3e-05,1e-05,2e-05,-1e-05,0,1
490,532,0,1e-05,2e-05,3e-05,1e-05,2e-05,-1e-05,0,1
491,533,0,1e-05,2e-05,3e-05,1e-05,2e-05,-1e-05,0,1
492,535,0,1e-05,2e-05,3e-05,1e-05,2e-05,-1e-05,0,1
493,537,0,-2e-05,-5e-05,-6e-05,0,-1e-05,0,-1e-05,1
494,540,0,-2e-05,-5e-05,-6e-05,0,-1e-05,0,-1e-05,1
495,541,0,-2e-05,-5e-05,-6e-05,0,-1e-05,0,-1e-05,1
496,542,0,-2e-05,-5e-05,-6e-05,0,-1e-05,0,-1e-05,1
497,543,0,-2e-05,-5e-05,-6e-05,0,-1e-05,0,-1e-05,1
498,544,0,-2e-05,-5e-05,-6e-05,0,-1e-05,0,-1e-05,1
499,545,0,-2e-05,-5e-05,-6e-05,0,-1e-05,0,-1e-05,1
500,546,0,-2e-05,-5e-05,-6e-05,0,-1e-05,0,-1e-05,1
501,548,0,-2e-05,-5e-05,-6e-05,0,-1e-05,0,-1e-05,1
502,549,0,-2e-05,-5e-05,-6e-05,0,-1e-05,0,-1e-05,1
503,550,0,-2e-05,-5e-05,-6e-05,0,-1e-05,0,-1e-05,1
504,551,0,-2e-05,-5e-05,-6e-05,0,-1e-05,0,-1e-05,1
505,552,0,-2e-05,-5e-05,-6e-05,0,-1e-05,0,-1e-05,1
506,553,0,-2e-05,-5e-05,-6e-05,0,-1e-05,0,-1e-05,1
507,555,0,-2e-05,-5e-05,-6e-05,0,-1e-05,0,-1e-05,1
508,556,0,-2e-05,-5e-05,-6e-05,0,-1e-05,0,-1e-05,1
509,557,0,-2e-05,-5e-05,-6e-05,0,-1e-05,0,-1e-05,1
510,558,0,-2e-05,-5e-05,-6e-05,0,-1e-05,0,-1e-05,1
511,559,0,-2e-05,-5e-05,-6e-05,0,-1e-05,0,-1e-05,1
512,560,1e-05,0,3e-05,3e-05,2e-05,0,0,1e-05,1
513,561,0,0,-1e-05,-1e-05,-2e-05,-1e-05,-1e-05,-3e-05,1
514,562,-3e-05,-5e-05,-1e-05,-3e-05,-3e-05,-1e-05,0,-1e-05,1
515,563,-3e-05,-5e-05,-1e-05,-3e-05,-3e-05,-1e-05,0,-1e-05,1
516,564,-3e-05,-5e-05,-1e-05,-3e-05,-3e-05,-1e-05,0,-1e-05,1
517,565,-3e-05,-5e-05,-1e-05,-3e-05,-3e-05,-1e-05,0,-1e-05,1
518,566,-3e-05,-5e-05,-1e-05,-3e-05,-3e-05,-1e-05,0,-1e-05,1
519,567,-3e-05,-5e-05,-1e-05,-3e-05,-3e-05,-1e-05,0,-1e-05,1
520,568,-3e-05,-5e-05,-1e-05,-3e-05,-3e-05,-1e-05,0,-1e-05,1
521,569,-3e-05,-5e-05,-1e-05,-3e-05,-3e-05,-1e-05,0,-1e-05,1
522,570,-3e-05,-5e-05,-1e-05,-3e-05,-3e-05,-1e-05,0,-1e-05,1
523,571,-3e-05,-5e-05,-1e-05,-3e-05,-3e-05,-1e-05,0,-1e-05,1
524,572,-3e-05,-5e-05,-1e-05,-3e-05,-3e-05,-1e-05,0,-1e-05,1
525,573,-3e-05,-5e-05,-1e-05,-3e-05,-3e-05,-1e-05,0,-1e-05,1
526,574,-3e-05,-5e-05,-1e-05,-3e-05,-3e-05,-1e-05,0,-1e-05,1
527,575,-1e-05,-1e-05,-2e-05,-1e-05,-2e-05,-7e-05,-1e-05,0,1
528,576,-2e-05,-1e-05,-1e-05,0,1e-05,3e-05,-3e-05,0,1
529,577,1e-05,2e-05,-1e-05,1e-05,-3e-05,-2e-05,0,0,1
530,578,1e-05,2e-05,-1e-05,1e-05,-3e-05,-2e-05,0,0,1
531,579,1e-05,2e-05,-1e-05,1e-05,-3e-05,-2e-05,0,0,1
532,580,1e-05,2e-05,-1e-05,1e-05,-3e-05,-2e-05,0,0,1
533,581,1e-05,2e-05,-1e-05,1e-05,-3e-05,-2e-05,0,0,1
534,582,1e-05,2e-05,-1e-05,1e-05,-3e-05,-2e-05,0,0,1
535,583,1e-05,2e-05,-1e-05,1e-05,-3e-05,-2e-05,0,0,1
536,584,1e-05,2e-05,-1e-05,1e-05,-3e-05,-2e-05,0,0,1
537,585,1e-05,2e-05,-1e-05,1e-05,-3e-05,-2e-05,0,0,1
538,587,1e-05,2e-05,-1e-05,1e-05,-3e-05,-2e-05,0,0,1
539,590,-2e-05,-3e-05,-1e-05,-1e-05,-2e-05,-2e-05,-2e-05,-1e-05,1
540,591,-2e-05,-3e-05,-1e-05,-1e-05,-2e-05,-2e-05,-2e-05,-1e-05,1
541,592,-2e-05,-3e-05,-1e-05,-1e-05,-2e-05,-2e-05,-2e-05,-1e-05,1
542,593,-2e-05,-3e-05,-1e-05,-1e-05,-2e-05,-2e-05,-2e-05,-1e-05,1
543,594,-2e-05,-3e-05,-1e-05,-1e-05,-2e-05,-2e-05,-2e-05,-1e-05,1
544,595,-2e-05,-3e-05,-1e-05,-1e-05,-2e-05,-2e-05,-2e-05,-1e-05,1
545,596,-2e-05,-3e-05,-3e-05,-2e-05,-1e-05,-1e-05,-2e-05,-1e-05,1
546,597,0,2e-05,2e-05,1e-05,-1e-05,0,-2e-05,-2e-05,1
547,598,0,2e-05,2e-05,1e-05,-1e-05,0,-2e-05,-2e-05,1
548,599,0,2e-05,2e-05,1e-05,-1e-05,0,-2e-05,-2e-05,1
549,600,0,2e-05,2e-05,1e-05,-1e-05,0,-2e-05,-2e-05,1
550,601,0,2e-05,2e-05,1e-05,-1e-05,0,-2e-05,-2e-05,1
551,602,0,2e-05,2e-05,1e-05,-1e-05,0,-2e-05,-2e-05,1
552,603,0,2e-05,2e-05,1e-05,-1e-05,0,-2e-05,-2e-05,1
553,604,0,2e-05,2e-05,1e-05,-1e-05,0,-2e-05,-2e-05,1
554,605,0,2e-05,2e-05,1e-05,-1e-05,0,-2e-05,-2e-05,1
555,606,0,2e-05,2e-05,1e-05,-1e-05,0,-2e-05,-2e-05,1
556,607,0,2e-05,2e-05,1e-05,-1e-05,0,-2e-05,-2e-05,1
557,608,0,2e-05,2e-05,1e-05,-1e-05,0,-2e-05,-2e-05,1
558,609,0,2e-05,2e-05,1e-05,-1e-05,0,-2e-05,-2e-05,1
559,610,0,2e-05,2e-05,1e-05,-1e-05,0,-2e-05,-2e-05,1
560,611,0,2e-05,2e-05,1e-05,-1e-05,0,-2e-05,-2e-05,1
561,612,0,2e-05,2e-05,1e-05,-1e-05,0,-2e-05,-2e-05,1
562,614,-2e-05,-5e-05,-5e-05,-1e-05,-1e-05,0,1e-05,-1e-05,1
563,615,-1e-05,1e-05,1e-05,0,1e-05,0,-1e-05,0,1
564,616,-1e-05,1e-05,1e-05,0,1e-05,0,-1e-05,0,1
565,617,-1e-05,1e-05,1e-05,0,1e-05,0,-1e-05,0,1
566,618,-1e-05,1e-05,1e-05,0,1e-05,0,-1e-05,0,1
567,619,-1e-05,1e-05,1e-05,0,1e-05,0,-1e-05,0,1
568,620,-1e-05,1e-05,1e-05,0,1e-05,0,-1e-05,0,1
569,621,-1e-05,1e-05,1e-05,0,1e-05,0,-1e-05,0,1
570,622,-1e-05,1e-05,1e-05,0,1e-05,0,-1e-05,0,1
571,623,-1e-05,1e-05,1e-05,0,1e-05,0,-1e-05,0,1
572,624,-1e-05,1e-05,1e-05,0,1e-05,0,-1e-05,0,1
573,625,-1e-05,1e-05,1e-05,0,1e-05,0,-1e-05,0,1
574,626,-1e-05,1e-05,1e-05,0,1e-05,0,-1e-05,0,1
575,627,-1e-05,1e-05,1e-05,0,1e-05,0,-1e-05,0,1
576,628,-1e-05,1e-05,1e-05,0,1e-05,0,-1e-05,0,1
577,629,-1e-05,1e-05,1e-05,0,1e-05,0,-1e-05,0,1
578,630,-1e-05,1e-05,1e-05,0,1e-05,0,-1e-05,0,1
579,631,-1e-05,1e-05,1e-05,0,1e-05,0,-1e-05,0,1
580,632,-1e-05,1e-05,1e-05,0,1e-05,0,-1e-05,0,1
581,633,-1e-05,1e-05,1e-05,0,1e-05,0,-1e-05,0,1
582,634,-1e-05,1e-05,1e-05,0,1e-05,0,-1e-05,0,1
583,635,-2e-05,-3e-05,-7e-05,-4e-05,-1e-05,0,0,-1e-05,1
584,636,0,-1e-05,0,0,0,1e-05,-1e-05,0,1
585,638,0,-1e-05,0,0,0,1e-05,-1e-05,0,1
586,639,0,-1e-05,0,0,0,1e-05,-1e-05,0,1
587,640,0,-1e-05,0,0,0,1e-05,-1e-05,0,1
588,641,0,-1e-05,0,0,0,1e-05,-1e-05,0,1
589,642,0,-1e-05,0,0,0,1e-05,-1e-05,0,1
590,643,0,-1e-05,0,0,0,1e-05,-1e-05,0,1
591,644,0,-1e-05,0,0,0,1e-05,-1e-05,0,1
592,645,0,-1e-05,0,0,0,1e-05,-1e-05,0,1
593,646,0,-1e-05,0,0,0,1e-05,-1e-05,0,1
594,647,0,-1e-05,0,0,0,1e-05,-1e-05,0,1
595,648,0,-1e-05,0,0,0,1e-05,-1e-05,0,1
596,649,0,0,1e-05,3e-05,4e-05,0.0001,0,0,1
597,650,0,0,1e-05,3e-05,4e-05,0.0001,0,0,1
598,651,0,0,1e-05,3e-05,4e-05,0.0001,0,0,1
599,652,0,0,1e-05,3e-05,4e-05,0.0001,0,0,1
600,653,0,0,1e-05,3e-05,4e-05,0.0001,0,0,1
601,654,0,0,1e-05,3e-05,4e-05,0.0001,0,0,1
602,655,0,0,1e-05,3e-05,4e-05,0.0001,0,0,1
603,656,-3e-05,0,0,-1e-05,-1e-05,-4e-05,-1e-05,-2e-05,1
604,657,-3e-05,0,0,-1e-05,-1e-05,-4e-05,-1e-05,-2e-05,1
605,658,-3e-05,0,0,-1e-05,-1e-05,-4e-05,-1e-05,-2e-05,1
606,659,-3e-05,0,0,-1e-05,-1e-05,-4e-05,-1e-05,-2e-05,1
607,660,-3e-05,0,0,-1e-05,-1e-05,-4e-05,-1e-05,-2e-05,1
608,661,-3e-05,0,0,-1e-05,-1e-05,-4e-05,-1e-05,-2e-05,1
609,662,-3e-05,0,0,-1e-05,-1e-05,-4e-05,-1e-05,-2e-05,1
610,663,-3e-05,0,0,-1e-05,-1e-05,-4e-05,-1e-05,-2e-05,1
611,664,-3e-05,0,0,-1e-05,-1e-05,-4e-05,-1e-05,-2e-05,1
612,665,-3e-05,0,0,-1e-05,-1e-05,-4e-05,-1e-05,-2e-05,1
613,666,-3e-05,0,0,-1e-05,-1e-05,-4e-05,-1e-05,-2e-05,1
614,667,-3e-05,0,0,-1e-05,-1e-05,-4e-05,-1e-05,-2e-05,1
615,668,-3e-05,0,0,-1e-05,-1e-05,-4e-05,-1e-05,-2e-05,1
616,669,-3e-05,0,0,-1e-05,-1e-05,-4e-05,-1e-05,-2e-05,1
617,670,-3e-05,0,0,-1e-05,-1e-05,-4e-05,-1e-05,-2e-05,1
618,671,-3e-05,0,0,-1e-05,-1e-05,-4e-05,-1e-05,-2e-05,1
619,672,-1e-05,-2e-05,0,0,-5e-05,-3e-05,-2e-05,-2e-05,1
620,673,-1e-05,-2e-05,0,0,-5e-05,-3e-05,-2e-05,-2e-05,1
621,674,0,2e-05,1e-05,-2e-05,2e-05,3e-05,-2e-05,-1e-05,1
622,675,0,2e-05,1e-05,-2e-05,2e-05,3e-05,-2e-05,-1e-05,1
